"","Cni.Cbr","Cbr.ZZY10330_h1","Cni.ZZY10330_h1","cis_trans","inheritance","logFC.ZZY10330.vs.Cbr","logFC.ZZY10330.vs.Cni","logFC.species","position","chromosome","introgression","Inheritance_sum","cis_trans_sum"
"WBGene00029124__Cni-ced-11",0,0,0,"conserved","no change",-1.46131868808727,-0.997451669483132,-0.405971247256722,10798379,"III","C. nigoni background","No change","Conserved"
"WBGene00029121__Cni-cya-1",0,-1,0,"ambiguous","ambiguous",-1.21055520212475,-0.616484836781139,-0.539409637663238,10817377,"III","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00029120__Cni-dos-1",1,0,0,"ambiguous","ambiguous",0.865845023053445,-1.02394596865732,1.9449515892334,10819996,"III","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00029119__Cnig_chr_III.g10948",0,-1,-1,"compensatory trans down","underdominant",-1.17722465009975,-1.54607967143205,0.4195292149082,10822369,"III","C. nigoni background","Underdominant","Compensatory"
"WBGene00087435__Cnig_chr_III.g10958",0,0,0,"conserved","no change",-0.492359956569765,0.454175958837085,-0.892909611450729,10842076,"III","C. nigoni background","No change","Conserved"
"WBGene00029118__Cni-ZK370.4",-1,0,0,"ambiguous","ambiguous",-0.477230751608107,0.374267839177967,-0.797672204700696,10844402,"III","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00029117__Cni-pdhk-2",0,0,0,"conserved","no change",0.267193393199935,0.24236475283435,0.078369070372473,10856303,"III","C. nigoni background","No change","Conserved"
"WBGene00029116__Cnig_chr_III.g10961",0,-1,-1,"compensatory trans down","underdominant",-7.09035635079265,-7.73884166071328,0.691272295547107,10862431,"III","C. nigoni background","Underdominant","Compensatory"
"WBGene00029115__Cni-ZK370.6",0,0,0,"conserved","no change",0.595091963503604,-0.348725825550317,1.00046310030731,10863632,"III","C. nigoni background","No change","Conserved"
"WBGene00029114__Cni-ugtp-1",0,-1,0,"ambiguous","ambiguous",-1.04554340896671,-0.494577508066459,-0.495011710476721,10883630,"III","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00029110__Cnig_chr_III.g10964",0,0,0,"conserved","no change",-1.85179785252821,-1.0396403532609,-0.752770385636366,10888334,"III","C. nigoni background","No change","Conserved"
"WBGene00029110__Cni-ZK370.8",1,1,0,"no effect","C. nigoni dominant",3.21360837685406,-0.285413876164282,3.5551968276776,10890951,"III","C. nigoni background","Cni dominant","No change"
"WBGene00029110__Cnig_chr_III.g10966",1,1,-1,"C. briggsae partial trans down","additive down",3.01428378535257,-1.10316402525176,4.1626348258901,10894102,"III","C. nigoni background","Additive","cis-trans"
"WBGene00029110__Cnig_chr_III.g10972",0,0,0,"conserved","no change",-0.875574932919618,-0.919753049066029,0.0970635773240627,10904230,"III","C. nigoni background","No change","Conserved"
"WBGene00029110__Cni-sma-2",0,0,0,"conserved","no change",-0.753223808384131,0.714837794429822,-1.41045552652386,10906233,"III","C. nigoni background","No change","Conserved"
"WBGene00029108__Cnig_chr_III.g10976",0,0,0,"conserved","no change",0.715198065507821,0.248896413692866,0.519443477028762,10913217,"III","C. nigoni background","No change","Conserved"
"WBGene00029107__Cnig_chr_III.g10985",-1,0,0,"ambiguous","ambiguous",-0.571747525889775,0.959109988486779,-1.47383457640957,10941281,"III","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00029021__Cni-ina-1",0,0,0,"conserved","no change",0.569730584341635,0.491193527656483,0.138441142409419,10741438,"III","C. nigoni background","No change","Conserved"
"WBGene00029020__Cni-dgk-3",-1,0,0,"ambiguous","ambiguous",-1.92948874588368,2.8988889138598,-4.74768418071322,10734371,"III","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00029019__Cni-ptr-9",1,0,0,"ambiguous","ambiguous",5.15012046246359,-2.24054578641427,7.45594042236572,10723312,"III","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00271624__Cni-nhl-1",0,1,1,"compensatory trans up","overdominant",2.766296190968,2.59672130636989,0.22088753343015,10711046,"III","C. nigoni background","Overdominant","Compensatory"
"WBGene00029017__Cnig_chr_III.g10926",1,0,-1,"C. briggsae directional trans down","C. briggsae dominant down",-0.396844837757092,-1.25960969580557,0.919260593002056,10710108,"III","C. nigoni background","Cbr dominant","trans-only"
"WBGene00029016__Cni-ZK512.4",0,0,0,"conserved","no change",-0.776212176634622,-0.899484701294679,0.171722060540467,10709549,"III","C. nigoni background","No change","Conserved"
"WBGene00029014__Cni-ZK512.2",1,0,-1,"C. briggsae directional trans down","C. briggsae dominant down",-0.338023694323279,-1.02026668055082,0.73997786923928,10706464,"III","C. nigoni background","Cbr dominant","trans-only"
"WBGene00029014__Cni-ZK512.11",-1,-1,0,"no effect","C. nigoni dominant",-3.79892715496367,1.86531862738936,-5.63000709648922,10708429,"III","C. nigoni background","Cni dominant","No change"
"WBGene00029008__Cnig_chr_III.g10919",0,0,0,"conserved","no change",0.572876975924076,-0.0691116185546368,0.702910774143076,10694768,"III","C. nigoni background","No change","Conserved"
"WBGene00029007__Cnig_chr_III.g10916",0,-1,-1,"compensatory trans down","underdominant",-1.44457606897579,-1.55948440453034,0.167471655822369,10682239,"III","C. nigoni background","Underdominant","Compensatory"
"WBGene00026386__Cni-pup-2",0,-1,0,"ambiguous","ambiguous",-0.866087934898107,-0.436206939489081,-0.375303325051428,11253478,"III","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00026387__Cni-K10D2.1",0,0,0,"conserved","no change",0.205465958714009,-0.118676436034734,0.379676015548172,11242356,"III","C. nigoni background","No change","Conserved"
"WBGene00087532__Cni-K10D2.7",0,0,0,"conserved","no change",-0.531963037104444,1.49474113223803,-1.95998237587824,11241694,"III","C. nigoni background","No change","Conserved"
"WBGene00026388__Cni-emb-8",0,1,1,"compensatory trans up","overdominant",0.623177365668146,1.32181755294431,-0.642963143722252,11237475,"III","C. nigoni background","Overdominant","Compensatory"
"WBGene00026389__Cnig_chr_III.g11070",0,-1,0,"ambiguous","ambiguous",-0.83250272133332,-0.400310109244571,-0.379615349314324,11229234,"III","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00026391__Cni-syx-16",0,0,0,"conserved","no change",0.16162156904254,0.881767633231892,-0.667976282719904,11221093,"III","C. nigoni background","No change","Conserved"
"WBGene00026393__Cnig_chr_III.g11101",-1,-1,0,"no effect","C. nigoni dominant",-0.890652123302589,-0.46413464352642,-0.372127718354434,11387219,"III","C. nigoni background","Cni dominant","No change"
"WBGene00026394__Cnig_chr_III.g11106",0,0,0,"conserved","no change",-1.1436810409461,-1.01181835579639,-0.0745141288298264,11407425,"III","C. nigoni background","No change","Conserved"
"WBGene00026395__Cni-T22B3.3",1,0,-1,"C. briggsae directional trans down","C. briggsae dominant down",-0.648116367302569,-1.32374894670094,0.732781948125288,11405578,"III","C. nigoni background","Cbr dominant","trans-only"
"WBGene00026396__Cni-dpy-17",0,0,0,"conserved","no change",2.20010822633857,1.92484271076558,0.301013459488287,11403123,"III","C. nigoni background","No change","Conserved"
"WBGene00026398__Cni-tsp-3",-1,0,0,"ambiguous","ambiguous",-1.66714368775988,2.40285329234275,-4.01983151027228,11393489,"III","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00026399__Cni-Y43F4A.1",0,0,1,"ambiguous","ambiguous",0.838994313665559,1.8009740083143,-0.910284849134509,11422845,"III","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00026403__Cni-taf-7.2",0,0,0,"conserved","no change",-1.08448266133461,0.000934846893959432,-1.03109811072674,11448464,"III","C. nigoni background","No change","Conserved"
"WBGene00026404__Cni-elpc-2",0,0,0,"conserved","no change",0.230409169885531,-0.474076859902046,0.76491196515146,11449926,"III","C. nigoni background","No change","Conserved"
"WBGene00026405__Cni-rsp-3",0,0,0,"conserved","no change",0.164032702195269,-0.235992280476355,0.457346972259717,11453896,"III","C. nigoni background","No change","Conserved"
"WBGene00026406__Cni-spin-4",0,0,0,"conserved","no change",-0.199797697652421,-0.311743371284474,0.164447835299302,11455369,"III","C. nigoni background","No change","Conserved"
"WBGene00026407__Cni-sas-1",-1,-1,0,"no effect","C. nigoni dominant",-2.49218758750655,-1.29901932402438,-1.13932565037959,11461715,"III","C. nigoni background","Cni dominant","No change"
"WBGene00026408__Cni-Y75B8A.24",0,0,0,"conserved","no change",-0.357835237986503,0.373409814044581,-0.67397246549472,11465190,"III","C. nigoni background","No change","Conserved"
"WBGene00026409__Cni-cpf-2",0,0,0,"conserved","no change",-0.389269410855685,0.435011508551635,-0.763810505021987,11486860,"III","C. nigoni background","No change","Conserved"
"WBGene00026410__Cni-unc-64",0,0,1,"ambiguous","ambiguous",0.605686140657285,0.998999116072757,-0.340066919358049,11498353,"III","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00026411__Cnig_chr_III.g11128",0,0,0,"conserved","no change",-0.762811356089238,-0.451686843139587,-0.253225768701277,11506862,"III","C. nigoni background","No change","Conserved"
"WBGene00026412__Cni-npp-18",0,-1,-1,"compensatory trans down","underdominant",-1.68878099628772,-1.38581083063209,-0.248047023527653,11512814,"III","C. nigoni background","Underdominant","Compensatory"
"WBGene00026413__Cni-Y43F4B.5",1,0,0,"ambiguous","ambiguous",0.542986033524367,-0.348100526609445,0.943738982705529,11515820,"III","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00026415__Cni-F56A8.5",0,0,0,"conserved","no change",-0.82670391234161,0.95462435895964,-1.74361423475965,11538692,"III","C. nigoni background","No change","Conserved"
"WBGene00270547__Cni-F56A8.9",0,0,0,"conserved","no change",-0.729893979303626,-0.222675069748404,-0.453861372055229,11561517,"III","C. nigoni background","No change","Conserved"
"WBGene00026417__Cni-anoh-1",0,0,0,"conserved","no change",-0.545815563499958,-0.439781282001511,-0.0455435143068168,11563486,"III","C. nigoni background","No change","Conserved"
"WBGene00026429__Cni-tim-1",0,0,0,"conserved","no change",-1.04797328768005,-0.688953950292053,-0.294766708053615,11697716,"III","C. nigoni background","No change","Conserved"
"WBGene00026430__Cni-ZK1058.9",-1,0,1,"C. briggsae directional trans up","C. briggsae dominant up",-0.303737327793457,1.10335926994555,-1.347644635372,11716065,"III","C. nigoni background","Cbr dominant","trans-only"
"WBGene00026431__Cni-nit-1",1,1,1,"C. briggsae partial trans up","overdominant",2.72105095180089,1.20469148095763,1.56915488007828,11721808,"III","C. nigoni background","Overdominant","cis-trans"
"WBGene00026432__Cni-ZK1058.5",0,0,0,"conserved","no change",0.891343416488925,0.159547829647842,0.776615346216865,11723695,"III","C. nigoni background","No change","Conserved"
"WBGene00026433__Cni-ZK1058.3",0,0,0,"conserved","no change",-0.965058693755871,-0.697481146823465,-0.218002004972864,11724687,"III","C. nigoni background","No change","Conserved"
"WBGene00026434__Cni-ccdc-47",1,0,0,"ambiguous","ambiguous",0.529709129566394,0.064772883831467,0.518434253598475,11726776,"III","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00026435__Cni-pat-3",0,1,1,"compensatory trans up","overdominant",1.27706299847562,1.34212056686254,-0.00857054654870217,11733459,"III","C. nigoni background","Overdominant","Compensatory"
"WBGene00026437__Cni-mmcm-1",0,1,1,"compensatory trans up","overdominant",0.478517139453274,0.763776297727698,-0.226922880829989,11745382,"III","C. nigoni background","Overdominant","Compensatory"
"WBGene00026441__Cnig_chr_III.g11200",-1,-1,0,"no effect","C. nigoni dominant",-1.62436963044026,1.64597536227919,-3.220757306598,11778599,"III","C. nigoni background","Cni dominant","No change"
"WBGene00026441__Cnig_chr_III.g11205",-1,-1,1,"C. briggsae partial trans up","additive up",-2.1206042348439,7.46030370427401,-9.52003214883903,11787345,"III","C. nigoni background","Additive","cis-trans"
"WBGene00026441__Cni-tir-1",0,1,1,"compensatory trans up","overdominant",1.16895779683943,1.92925383994396,-0.707063867200539,11797630,"III","C. nigoni background","Overdominant","Compensatory"
"WBGene00026442__Cni-rpl-3",1,0,-1,"C. briggsae directional trans down","C. briggsae dominant down",0.0228228651529594,-0.570348185601279,0.650096220969824,11802284,"III","C. nigoni background","Cbr dominant","trans-only"
"WBGene00026443__Cni-acs-19",0,-1,0,"ambiguous","ambiguous",-0.615196283635952,-0.508581915133899,-0.0516793006604913,11805264,"III","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00026444__Cnig_chr_III.g11209",-1,-1,0,"no effect","C. nigoni dominant",-1.69825524326699,-0.229306074723779,-1.41838527809561,11810100,"III","C. nigoni background","Cni dominant","No change"
"WBGene00026445__Cnig_chr_III.g11210",0,0,0,"conserved","no change",0.674927461849943,1.4340075062279,-0.708640599897548,11817814,"III","C. nigoni background","No change","Conserved"
"WBGene00026446__Cnig_chr_III.g11211",-1,0,1,"C. briggsae directional trans up","C. briggsae dominant up",-0.10447500177962,4.31824932613756,-4.36447660647831,11818885,"III","C. nigoni background","Cbr dominant","trans-only"
"WBGene00026447__Cnig_chr_III.g11212",0,0,0,"conserved","no change",-2.45623547092989,-1.29478085874396,-1.11913353495378,11821693,"III","C. nigoni background","No change","Conserved"
"WBGene00026448__Cni-Y75B8A.23",0,-1,0,"ambiguous","ambiguous",-1.5250066834833,-1.1906608010428,-0.277678884058078,11824968,"III","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00026451__Cnig_chr_III.g11218",0,0,0,"conserved","no change",0.377126578271762,0.804748669299779,-0.364244102712957,11835404,"III","C. nigoni background","No change","Conserved"
"WBGene00087540__Cnig_chr_III.g11220",0,0,0,"conserved","no change",-0.774553057541865,-0.0813273068119198,-0.634107593385506,11850123,"III","C. nigoni background","No change","Conserved"
"WBGene00026453__Cnig_chr_III.g11222",0,0,1,"ambiguous","ambiguous",1.29435487894147,2.39164438585747,-1.04552465108202,11871382,"III","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00026454__Cni-pxd-1",0,0,0,"conserved","no change",0.744389051095336,0.530282018093363,0.269111184247499,11899359,"III","C. nigoni background","No change","Conserved"
"WBGene00026455__Cni-C36E8.1",1,1,0,"no effect","C. nigoni dominant",1.03890976792868,-0.0561316889216452,1.15075950075453,11909516,"III","C. nigoni background","Cni dominant","No change"
"WBGene00026456__Cni-glb-11",0,0,1,"ambiguous","ambiguous",1.30694008280205,2.34519055242522,-0.986016013620105,11929513,"III","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00026458__Cnig_chr_III.g11235",-1,-1,1,"C. briggsae partial trans up","additive up",-0.852793509111089,2.10100690330071,-2.89956604243056,11966897,"III","C. nigoni background","Additive","cis-trans"
"WBGene00026461__Cnig_chr_III.g11238",1,0,-1,"C. briggsae directional trans down","C. briggsae dominant down",-0.57211779495887,-1.24583355978971,0.730828457567102,11984264,"III","C. nigoni background","Cbr dominant","trans-only"
"WBGene00026462__Cnig_chr_III.g11239",0,0,0,"conserved","no change",0.66265346592773,0.698292393180099,0.0120096385818031,12001592,"III","C. nigoni background","No change","Conserved"
"WBGene00026464__Cni-C06A5.2",0,-1,-1,"compensatory trans down","underdominant",-1.72643814192787,-2.01181437779808,0.344992374309571,12020886,"III","C. nigoni background","Underdominant","Compensatory"
"WBGene00026465__Cni-nlp-10",0,0,0,"conserved","no change",0.757907354987447,0.781676967505625,0.0255231858391402,12038912,"III","C. nigoni background","No change","Conserved"
"WBGene00039254__Cni-rei-1",0,0,0,"conserved","no change",0.277193210555172,0.565051713205454,-0.232505464440678,12049665,"III","C. nigoni background","No change","Conserved"
"WBGene00039249__Cnig_chr_III.g11256",0,0,0,"conserved","no change",1.23383101287831,0.619699029400891,0.672991587814854,12088741,"III","C. nigoni background","No change","Conserved"
"WBGene00087436__Cnig_chr_III.g11257",0,0,0,"conserved","no change",1.84686592686125,0.432602951275132,1.45852823571991,12091526,"III","C. nigoni background","No change","Conserved"
"WBGene00039248__Cnig_chr_III.g11258",0,0,0,"conserved","no change",2.222105037192,1.44071628676853,0.831310912460173,12095046,"III","C. nigoni background","No change","Conserved"
"WBGene00039247__Cni-kin-19",0,0,0,"conserved","no change",-0.00455804684579714,0.125647421153495,-0.0737910768984145,12102433,"III","C. nigoni background","No change","Conserved"
"WBGene00039246__Cni-rnr-2",1,0,-1,"C. briggsae directional trans down","C. briggsae dominant down",-0.408224502753501,-0.980706747810924,0.630931444242457,12105748,"III","C. nigoni background","Cbr dominant","trans-only"
"WBGene00039243__Cnig_chr_III.g11262",-1,0,0,"ambiguous","ambiguous",-0.561743498283575,1.48525210733598,-1.99725181723927,12112085,"III","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00039243__Cnig_chr_III.g11264",0,-1,0,"ambiguous","ambiguous",-1.57100493110075,2.13823487793661,-3.63439354187774,12121383,"III","C. nigoni background","Ambiguous","Ambiguous"
